time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,dilbert_label,dilbert_score,label,score
Fri Dec 02 21:07:11 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Senators @SkipTheDishes Brady tkachuk,14560089,Mitch,SlackerGalactic,"Ottawa, Canada",NEGATIVE,0.932161093,1,0.415600181
Fri Dec 02 21:07:32 +0000 2022,0,1.60E+18,en,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Current Conditions: Mostly Cloudy, 1.5°C https://t.co/VvQooeDQzu",20885834,Ottawa Weather,ottawaweather,"Ottawa, Canada",NEGATIVE,0.995647371,3,0.370397598
Fri Dec 02 21:07:30 +0000 2022,0,1.60E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@gnzlopzzz @turkiicringe lol,1.55E+18,⭐️,lxgcfx,"Ottawa, Ontario",NEGATIVE,0.984746695,1,0.273061842
Fri Dec 02 21:07:30 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@vocalhindu @Esqueer_ Hakenkreuz is the German word for the symbol that, in English, is called a swastika, and has… https://t.co/7uMniOiJWM",932703601,John (He/Him)🐀,UnoriginalJohn,"Ottawa, Canada",NEGATIVE,0.994253218,1,0.438948154
Fri Dec 02 21:07:24 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guilty of moral bankruptcy. Still has a show — other anti-semites like Ye get to spew their bile. In a way, Jones w… https://t.co/BBTRbri6V5",34631865,Mike Therien,miketherien,"Ottawa, Ontario",NEGATIVE,0.989544272,1,0.822654426
Fri Dec 02 21:07:24 +0000 2022,1,1.60E+18,fr,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Superbe journée avec nos collègues des plateformes technologiques / Core Facilities @uOttawa @uOttawaResearch. Ici,… https://t.co/oBujBAPb97",42926413,Presses uOttawa,uOttawaPress,"Ottawa, Ontario, Canada",POSITIVE,0.978004634,5,0.716059923
Fri Dec 02 21:08:29 +0000 2022,0,1.60E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@WestsideBook @dinnerwithjulie 😳😋. Wow!,309398514,S. Jain,midshine,Ottawa,POSITIVE,0.996066988,5,0.70481348
Fri Dec 02 21:08:28 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@caseyofm Oh man, I laughed so hard at the nondenominational worship leader joke.",1.49E+18,Philippe-Antoine Hoyeck,PAHoyeck,"Ottawa, Canada",NEGATIVE,0.987577736,1,0.578974843
Fri Dec 02 21:08:27 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@charliersmith1 Hey Vicky very Happy 😊 Birthday 🎉👍🥳🎂🎁 to you :-) https://t.co/sHGJIWwFYo,39041631,Eleanor Bell,EleanorBell,"Ottawa, Ontario, Canada",POSITIVE,0.9969607,5,0.667370856
Fri Dec 02 21:08:25 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Pre-dinner walk https://t.co/WuJwmHvr8Z,7.78E+17,Judit Fabian,judfabianjud,"Ottawa, Ontario, Canada",NEGATIVE,0.986794055,4,0.305269599
Fri Dec 02 21:08:22 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@deonandan &lt;gags&gt;,20156042,Jennifer Bulman,JenniferBulman,"Ottawa, Canada",NEGATIVE,0.968360424,5,0.399550825
Fri Dec 02 21:08:21 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It's a new World Cup Order!,2180025110,Wafia Bensalem,Asunamis,"Ottawa, Ontario",POSITIVE,0.999656677,5,0.711279213
Fri Dec 02 21:08:21 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@1goodtern Sounds like great freedom 😵‍💫,129967324,Mat Tito,MatTitoLandry,Ottawa,POSITIVE,0.998422027,5,0.787021875
Fri Dec 02 21:08:20 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CesselieM I prefer undress season🙂,1.54E+18,Michael B,Robertottcy,Ottawa,NEGATIVE,0.97237283,1,0.513659477
Fri Dec 02 21:08:20 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DaveBalzer @mattxiv Musk paid $44 billion to be CEO of a company probably worth only a quarter of that.,1.08E+18,M.D. Lafrance,MD_Lafrance,"Ottawa, Ontario",NEGATIVE,0.998938024,1,0.541245162
Fri Dec 02 21:08:20 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mikeginleyseo Most likely, yes. Although I think the biggest concern is for the holes that might be left in intern… https://t.co/zhTx8e8xY9",213142014,Dr. Marie Haynes🐼,Marie_Haynes,"Ottawa, Ontario",NEGATIVE,0.997370839,3,0.406862587
Fri Dec 02 21:08:16 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When your a Sagittarius ♐️ https://t.co/QM3C2qgSfp,1.30E+18,SweetD,Habsgirl46,"Ottawa, Ontario",NEGATIVE,0.99232012,5,0.274005443
Fri Dec 02 21:08:15 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lol, DJ Smith is really proving to us how much of a tool he is... Brannstrom comes out for Zaitsev? Wut?",318584725,Roch,OmniSenators,"Ottawa, On",POSITIVE,0.551114142,1,0.332018644
Fri Dec 02 21:08:15 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@josephC808 @_ppmv @ColinDotNet @EnemyInAState I side with those who say LongSARS is more akin to Lupus and acute S… https://t.co/74nzsV4nlX,1.16E+18,Reality Check Marker,RealCheckMarker,"Ottawa, Ontario",NEGATIVE,0.991486549,3,0.233539626
Fri Dec 02 21:08:12 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@spindezine Good question. Not sure. Maybe he’s too surprised to respond?,1.27E+18,Cultured Swine,tales_tomorrow,"Ottawa, Canada",NEGATIVE,0.785740137,3,0.545878053
Fri Dec 02 21:08:11 +0000 2022,0,1.60E+18,en,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@IneffectiveMath Back early on, when I only calculated WOWYs for completed games, I briefly considered clustering t… https://t.co/U2cRaghGlA",253687398,Brad T,Sammich_BLT,"Ottawa, ON",NEGATIVE,0.998322546,1,0.507222533
Fri Dec 02 21:08:10 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@alamo_rental It’s true!!! Just checked my bank account 15 minutes ago, and I can now retire thanks Alamo !!!  Amaz… https://t.co/FoFL25NfHC",1.57E+18,Joe B Juan,JoeBJuan1,"Ottawa, Ontario",POSITIVE,0.98303622,1,0.598330677
Fri Dec 02 21:08:04 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@charliekirk11 @relaxed2rp OR come forward with a legitimate complaint... there, I fixed it for you...",9.29E+17,Miss Lizzy 🇨🇦 ♎️ 🍺 👩🏻‍🦳 🤪🎾🛁,Liz46261973,"Ottawa, Ontario",NEGATIVE,0.99698478,1,0.254107565
Fri Dec 02 21:08:03 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is 400lbs+.
Not sure if ppl realize how impressive this is!! https://t.co/ioJDMHQ7ZK",380011599,Café Touba,88bpm,"Ottawa, Canada",POSITIVE,0.96961087,5,0.496266901
Fri Dec 02 21:08:03 +0000 2022,0,1.60E+18,fr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bon Song c'est l'heure de démissionner. On veut Webo.

Merci",1.34E+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada",NEGATIVE,0.982508421,4,0.34273681
Fri Dec 02 21:08:01 +0000 2022,0,1.60E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RowerowaDroga @tweet4anna Lol!!!,399778173,Mark 🇨🇦🇺🇦🏳️‍🌈🦝,LIKIGIVARATSASS,Ottawa Canada,NEGATIVE,0.978801727,1,0.280121833
Fri Dec 02 21:08:00 +0000 2022,0,1.60E+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#NewProfilePic https://t.co/yyemU6EZcz,576366024,Chris Ashby (2pix) 🇨🇦,2pixelwide,"Ottawa ON, Canada",NEGATIVE,0.993647873,3,0.216600806
Fri Dec 02 21:07:59 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just win a home game. https://t.co/M2mVbnhTUb,1277567808,Rob Snow,RobSnow15,Ottawa,POSITIVE,0.967175066,5,0.381617874
Fri Dec 02 21:07:57 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JuvyWicks Kanye fans really hate this verse huh,1.50E+18,DC,dc4090,"Ottawa, Ontario",NEGATIVE,0.998138547,1,0.799857557
Fri Dec 02 21:07:56 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","$499k, Lot value only. May not resemble photo in ad. https://t.co/5ggxmWCyH2",269263265,James Wooten,rantonstupidity,"Ottawa, Ontario, Canada",NEGATIVE,0.999166012,1,0.470285356
Fri Dec 02 21:07:55 +0000 2022,1,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@BitsHammer A real ""takes one to know one"" moment from 4th grader Optimal Slime https://t.co/RvGsFDtISO",199023346,Nexx,evil_scott,Ottawa ON.,NEGATIVE,0.990451336,5,0.642264247
Fri Dec 02 21:07:52 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@dinnerwithjulie All I know is I need to make your upside down ginger pear cake again soon. Yum!,309398514,S. Jain,midshine,Ottawa,NEGATIVE,0.876157045,5,0.456410378
Fri Dec 02 21:07:48 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mahteaass @theneedledrop Saw Thundercat and Strokes play on the same ticket this year! Great list,15617985,rbastien@mastodon.social 🇨🇦🇺🇦,robinbastien,"Ottawa, ON, Canada",POSITIVE,0.988308668,5,0.750812173
Fri Dec 02 21:07:47 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TrueFanNet Sending positives her way!,8.45E+17,André Lallier,AndreLallier,"Ottawa, Ontario",POSITIVE,0.999739945,1,0.490184635
Fri Dec 02 21:07:46 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@SkySportsGolf Augusta, no brainer!",3072783382,Tommy,Tbomb54,Ottawa Ontario Canada,POSITIVE,0.878886044,5,0.366211951
Fri Dec 02 21:07:46 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh my goodness. “Albertastan” is back. Have not heard that much for a few years. Guess UCP deserves that with their style of government,1.49E+18,Ottawa centric,CentricOttawa,"Ottawa, Ontario",POSITIVE,0.8545838,5,0.272053629
Fri Dec 02 21:07:46 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Seriously 😳,7.85E+17,Jean Goulard,jeangoulard1,"Ottawa, Ontario",POSITIVE,0.985809267,5,0.230372876
Fri Dec 02 21:07:45 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@iezeradd You have a point in that the sun isn’t on lunch for 2 hours in the middle there,3872452702,🌱Unknown Animal 𓃹,sinereous,"Ottawa, Canada",NEGATIVE,0.832107246,3,0.318718731
Fri Dec 02 21:07:45 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AndrLaflamme5 @OttawaCitizen Take your French arrogance elsewhere.,1.38E+18,ROSS ATKINS CONSCIENCE,RobertW47044430,"Ottawa, Ontario",NEGATIVE,0.997603238,1,0.570839405
Fri Dec 02 21:07:44 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TrueFanNet Awesome! Congrats, Mira! GL this weekend 👊",1.23E+18,The Senstennial Podcast,senstennial,"Ottawa, Canada",POSITIVE,0.99938941,5,0.884890974
Fri Dec 02 21:07:39 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Shout out to those frauds at @IFTVofficial jinxing Serbia…#FIFAWorldCup,1416110358,Teflon John 🇨🇦🇨🇩⚪️⚫️,PersoneNonGrata,Ottawa,NEGATIVE,0.991241097,1,0.838644624
Fri Dec 02 21:07:38 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@sjHappyBee @stillgray Or maybe a cricket bat factory.,1.29E+18,Ben Dómari,KarooGroot,Ottawa,NEGATIVE,0.998835146,1,0.274660498
Fri Dec 02 21:07:34 +0000 2022,1,1.60E+18,en,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",lol... my Twitter account got locked once after tweeting a New York Post piece on Hunter Biden. This should be inte… https://t.co/RE3Rtw4Ahw,1447951549,𝘽𝙧𝙮𝙖𝙣 𝙋𝙖𝙨𝙨𝙞𝙛𝙞𝙪𝙢𝙚,BryanPassifiume,"Ottawa, Ontario",NEGATIVE,0.998258054,1,0.640935421
Fri Dec 02 21:08:38 +0000 2022,0,1.60E+18,da,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CaddieNetwork Tiger by 5,3072783382,Tommy,Tbomb54,Ottawa Ontario Canada,POSITIVE,0.651133657,5,0.553203344
Fri Dec 02 21:08:30 +0000 2022,0,1.60E+18,en,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",Quasi Pivot according to Prof. Jeremy Siegel.,214652121,Sean Khatibi,Sean_khatibi,"Ottawa, Ontario",POSITIVE,0.949960589,3,0.3683393
Fri Dec 02 21:08:58 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PaulMitchell_AB Prison for life so that no one has the audacity to endanger the lives of millions of people throug… https://t.co/MrW629uktt,1.46E+18,Ioana Salion 🇨🇦 Freedom,PopaIoanac,Ottawa,NEGATIVE,0.996147156,5,0.418484151
Fri Dec 02 21:08:51 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Rodri_NFTs @y00tsNFT Nice shirt ⭐️ https://t.co/XnzLqyy47K,1.44E+18,Capt. Dill | S⭕️L,Diamondhandz91,"Ottawa, Ontario",NEGATIVE,0.966276884,5,0.426685601
Fri Dec 02 21:08:50 +0000 2022,0,1.60E+18,und,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tunaofthesky https://t.co/QqV0xAJiKY,1342586647,Entomomancer,spacewastrel,"Ottawa, Ontario",NEGATIVE,0.9900316,5,0.243233651
Fri Dec 02 21:08:49 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@roulinski Maybe mass report as something that Elon's algorithm would like to suppress.,207664048,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.993976712,3,0.317841887
Fri Dec 02 21:09:13 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrSarteschi City of Ottawa Comms people might answer your inquiry,115407890,shawnalucey,Shawnalucey,Ottawa,NEGATIVE,0.978365898,1,0.296858519
Fri Dec 02 21:09:12 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EulanaLebedeva Got any recommendations? Ooh and metro dropped,1.46E+18,preacher,nithin_zac,"Ottawa, Ontario",NEGATIVE,0.995435774,1,0.638674498
Fri Dec 02 21:09:11 +0000 2022,0,1.60E+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",*squints at the transphobic trustee candidates who lost but loved making those jokes* https://t.co/5tNkEpe3GE,3997289055,Z. Downey,Haligowan,"Ottawa, Ontario",NEGATIVE,0.990107417,1,0.312612712
Fri Dec 02 21:09:09 +0000 2022,0,1.60E+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AdoredTy @seQuenceNyong @Jodykeeling771,1.54E+18,Jody Keeling,Jodykeeling771,"Ottawa, Ontario",NEGATIVE,0.605018139,5,0.390963793
Fri Dec 02 21:09:01 +0000 2022,0,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@FBorgal This is considered sub-par in Finland and is about as good as it gets in Ottawa.  
https://t.co/uhnLFESgkT",501239612,Bicycle Seen 💉+,frpaul1,"Ottawa, Ontario",NEGATIVE,0.989738166,4,0.368634224
Sat Dec 03 07:13:43 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KristinRaworth I'd say there's a distinction between a gov't / official website &amp; a private one.,729029442,David Kidd 🇨🇦,dnkidd,"Ottawa, Ontario, Canada",NEGATIVE,0.905078828,1,0.273935616
Sat Dec 03 07:13:34 +0000 2022,1,1.60E+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Very happy birthday 🥳 https://t.co/uDQPHKdJu6,1.49E+18,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada",POSITIVE,0.999214768,5,0.603684843
Sat Dec 03 07:13:29 +0000 2022,2,1.60E+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@hedford_m @8x_Infinity @StellaSaeculum @ask_aubry What's well-documented is that this is a lie. https://t.co/LJK2XiBr27,8.89E+17,The Bookwench is on Mastodon and Hive,shifter_cat,"Ottawa, Ontario",POSITIVE,0.899191499,1,0.271272302
Sat Dec 03 07:13:29 +0000 2022,0,1.60E+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KonstantinKisin I wonder what these tweets that were ""handled"" actually were",1.53E+18,Duncan,Duncan_George_,"Ottawa, Canada",NEGATIVE,0.991544843,1,0.333402157
Sat Dec 03 07:13:00 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MojiDelanoBlog I cannot agree with you less. Im pained right now…,288165097,David James,cifon_david,"Ottawa, Ontario",NEGATIVE,0.998602092,1,0.374211311
Sat Dec 03 07:12:58 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AshleyGWinter Actually , I really don't like to be in your husband place , despite the excitement that he takes al… https://t.co/LBOjt2cPhD",1.56E+18,Mohamed Ben Zetun .,ZetunMohamed,"Ottawa, Ontario",NEGATIVE,0.989490807,2,0.357066274
Sat Dec 03 07:12:58 +0000 2022,0,1.60E+18,en,,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",Dead,1.15E+18,Khash.,bigkhashmoney,Ottawa,NEGATIVE,0.999505997,1,0.62113905
Sat Dec 03 07:12:30 +0000 2022,0,1.60E+18,tr,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#DünyaKupası'nda grup maçları tamamlandı, 
-Son 16'da kimler elenir?
-@Alex10 Yuvaya Döndü(!)
-Pedro Sonrası… https://t.co/KLKXx5NQzx",138406027,Baris Tumok,baristumok,"Ottawa, Ontario",NEGATIVE,0.983068585,1,0.526238084
Sat Dec 03 07:12:22 +0000 2022,0,1.60E+18,fa,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ali_khezrian خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحاک… https://t.co/4QYemSu15u,60066363,HAMID RIAHI,HamidRiahi,Ottawa Ontario,NEGATIVE,0.871743679,5,0.367975622
Sat Dec 03 07:12:14 +0000 2022,0,1.60E+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Don’t break my ❤️ again,7.85E+17,Jean Goulard,jeangoulard1,"Ottawa, Ontario",NEGATIVE,0.941447079,1,0.40723002
