,time,fav_count,id,lang,possibly_sensitive,source,text,user.id,user.name,user.handle,user.location,classifier_dilbert.label,classifier_dilbert.score,classifier_bert.label,classifier_bert.score
0,Fri Dec 02 21:07:34 +0000 2022,1,1.6e+18,en,False,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",lol... my Twitter account got locked once after tweeting a New York Post piece on Hunter Biden. This should be inte… https://t.co/RE3Rtw4Ahw,1447951549.0,𝘽𝙧𝙮𝙖𝙣 𝙋𝙖𝙨𝙨𝙞𝙛𝙞𝙪𝙢𝙚,BryanPassifiume,"Ottawa, Ontario",NEGATIVE,0.9982580542564391,1 star,0.64093542098999
0,Fri Dec 02 21:08:38 +0000 2022,0,1.6e+18,da,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CaddieNetwork Tiger by 5,3072783382.0,Tommy,Tbomb54,Ottawa Ontario Canada,POSITIVE,0.65113365650177,5 stars,0.553203344345092
0,Fri Dec 02 21:08:30 +0000 2022,0,1.6e+18,en,,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",Quasi Pivot according to Prof. Jeremy Siegel.,214652121.0,Sean Khatibi,Sean_khatibi,"Ottawa, Ontario",POSITIVE,0.9499605894088741,3 stars,0.36833930015563904
0,Fri Dec 02 21:08:58 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PaulMitchell_AB Prison for life so that no one has the audacity to endanger the lives of millions of people throug… https://t.co/MrW629uktt,1.46e+18,Ioana Salion 🇨🇦 Freedom,PopaIoanac,Ottawa,NEGATIVE,0.9961471557617181,5 stars,0.418484151363372
0,Fri Dec 02 21:08:51 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Rodri_NFTs @y00tsNFT Nice shirt ⭐️ https://t.co/XnzLqyy47K,1.44e+18,Capt. Dill | S⭕️L,Diamondhandz91,"Ottawa, Ontario",NEGATIVE,0.966276884078979,5 stars,0.42668560147285406
0,Fri Dec 02 21:08:50 +0000 2022,0,1.6e+18,und,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tunaofthesky https://t.co/QqV0xAJiKY,1342586647.0,Entomomancer,spacewastrel,"Ottawa, Ontario",NEGATIVE,0.9900315999984741,5 stars,0.24323365092277502
0,Fri Dec 02 21:08:49 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@roulinski Maybe mass report as something that Elon's algorithm would like to suppress.,207664048.0,mhbvickers@mas.to - Michael H Vickers,mhbvickers,"Ottawa, Ontario",NEGATIVE,0.9939767122268671,3 stars,0.31784188747406
0,Fri Dec 02 21:09:13 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@DrSarteschi City of Ottawa Comms people might answer your inquiry,115407890.0,shawnalucey,Shawnalucey,Ottawa,NEGATIVE,0.9783658981323241,1 star,0.29685851931571905
0,Fri Dec 02 21:09:12 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EulanaLebedeva Got any recommendations? Ooh and metro dropped,1.46e+18,preacher,nithin_zac,"Ottawa, Ontario",NEGATIVE,0.9954357743263241,1 star,0.63867449760437
0,Fri Dec 02 21:09:11 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",*squints at the transphobic trustee candidates who lost but loved making those jokes* https://t.co/5tNkEpe3GE,3997289055.0,Z. Downey,Haligowan,"Ottawa, Ontario",NEGATIVE,0.9901074171066281,1 star,0.31261271238327004
0,Fri Dec 02 21:09:09 +0000 2022,0,1.6e+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@AdoredTy @seQuenceNyong @Jodykeeling771,1.54e+18,Jody Keeling,Jodykeeling771,"Ottawa, Ontario",NEGATIVE,0.605018138885498,5 stars,0.39096379280090304
0,Fri Dec 02 21:09:01 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@FBorgal This is considered sub-par in Finland and is about as good as it gets in Ottawa.  
https://t.co/uhnLFESgkT",501239612.0,Bicycle Seen 💉+,frpaul1,"Ottawa, Ontario",NEGATIVE,0.9897381663322441,4 stars,0.368634223937988
0,Sat Dec 03 07:13:43 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@KristinRaworth I'd say there's a distinction between a gov't / official website &amp; a private one.,729029442.0,David Kidd 🇨🇦,dnkidd,"Ottawa, Ontario, Canada",NEGATIVE,0.905078828334808,1 star,0.273935616016387
0,Sat Dec 03 07:13:34 +0000 2022,1,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Very happy birthday 🥳 https://t.co/uDQPHKdJu6,1.49e+18,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada",POSITIVE,0.9992147684097291,5 stars,0.603684842586517
0,Sat Dec 03 07:13:29 +0000 2022,2,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@hedford_m @8x_Infinity @StellaSaeculum @ask_aubry What's well-documented is that this is a lie. https://t.co/LJK2XiBr27,8.89e+17,The Bookwench is on Mastodon and Hive,shifter_cat,"Ottawa, Ontario",POSITIVE,0.899191498756408,1 star,0.271272301673889
0,Sat Dec 03 07:13:29 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@KonstantinKisin I wonder what these tweets that were ""handled"" actually were",1.53e+18,Duncan,Duncan_George_,"Ottawa, Canada",NEGATIVE,0.9915448427200311,1 star,0.33340215682983404
0,Sat Dec 03 07:13:00 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MojiDelanoBlog I cannot agree with you less. Im pained right now…,288165097.0,David James,cifon_david,"Ottawa, Ontario",NEGATIVE,0.9986020922660821,1 star,0.37421131134033203
0,Sat Dec 03 07:12:58 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AshleyGWinter Actually , I really don't like to be in your husband place , despite the excitement that he takes al… https://t.co/LBOjt2cPhD",1.56e+18,Mohamed Ben Zetun .,ZetunMohamed,"Ottawa, Ontario",NEGATIVE,0.9894908070564271,2 stars,0.35706627368927
0,Sat Dec 03 07:12:58 +0000 2022,0,1.6e+18,en,,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>",Dead,1.1499999999999999e+18,Khash.,bigkhashmoney,Ottawa,NEGATIVE,0.9995059967041011,1 star,0.6211390495300291
0,Sat Dec 03 07:12:30 +0000 2022,0,1.6e+18,tr,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#DünyaKupası'nda grup maçları tamamlandı, 
-Son 16'da kimler elenir?
-@Alex10 Yuvaya Döndü(!)
-Pedro Sonrası… https://t.co/KLKXx5NQzx",138406027.0,Baris Tumok,baristumok,"Ottawa, Ontario",NEGATIVE,0.9830685853958131,1 star,0.5262380838394161
0,Sat Dec 03 07:12:22 +0000 2022,0,1.6e+18,fa,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ali_khezrian خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحاک… https://t.co/4QYemSu15u,60066363.0,HAMID RIAHI,HamidRiahi,Ottawa Ontario,NEGATIVE,0.8717436790466301,5 stars,0.36797562241554205
0,Sat Dec 03 07:12:14 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Don’t break my ❤️ again,7.85e+17,Jean Goulard,jeangoulard1,"Ottawa, Ontario",NEGATIVE,0.941447079181671,1 star,0.40723001956939703
0,Sat Dec 03 07:12:12 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MikeSchreiner Love the shout out to @Gasp4Change  We aren't surprised to hear they are out in force to make sure the greenbelt is protected,1.24e+18,ForOurKids_Ottawa,ForourkidsO,Ottawa,POSITIVE,0.9989212751388551,5 stars,0.42506462335586503
0,Sat Dec 03 07:12:08 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Rekius5 L + Ratio 

Alejandro clears both anyways https://t.co/PkCt9iO6UI",1.17e+18,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario",NEGATIVE,0.992455601692199,5 stars,0.31930449604988104
0,Sat Dec 03 07:11:45 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@KevinApocalypse He's just like me for real etc.,68025532.0,Nick But Older,MakeMonsters,"Ottawa, Ontario",POSITIVE,0.9750212430953981,5 stars,0.441994190216064
0,Sat Dec 03 07:11:39 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@House_Feminist That wee dog bracing itself for the inevitable winter walk.,17621363.0,Ross Whiteford,redheadednomad,"Ottawa, Ontario",NEGATIVE,0.9750086665153501,4 stars,0.26952713727951
0,Sat Dec 03 07:11:38 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",T.I. - Live Your Life ft. Rihanna [Official Video] https://t.co/t5ghLBETBW via @YouTube,1.1499999999999999e+18,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA,NEGATIVE,0.9366649985313411,5 stars,0.288480699062347
0,Sat Dec 03 07:11:33 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Goodnight 😘 https://t.co/aFfp3ZBMIl,7.85e+17,Jean Goulard,jeangoulard1,"Ottawa, Ontario",NEGATIVE,0.9943214654922481,5 stars,0.46714559197425803
0,Sat Dec 03 07:11:24 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TariqAnwar00 @concernedcanuck @__JamesWood__ @TallCanAudio Well played, sir 🫡.",248441359.0,Paul Boudreau |BLACK LIVES MATTER|,PaulBoudreau83,"Ottawa, ON, CA",POSITIVE,0.998789250850677,5 stars,0.579431653022766
0,Sat Dec 03 07:11:10 +0000 2022,0,1.6e+18,en,False,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","If you combine the Happy Hour Afternoon Gummies with a cup of coffee, keep that in mind that's a lot more caffeine… https://t.co/wu26GYp2v5",2991684049.0,Coffee Lover,coffeeblogger1,"Ottawa, Ontario",NEGATIVE,0.747632443904876,4 stars,0.33394309878349304
0,Sat Dec 03 07:11:03 +0000 2022,0,1.6e+18,en,False,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Current Conditions: Light Rain, 3.0°C https://t.co/KB6cDorDsi",20885834.0,Ottawa Weather,ottawaweather,"Ottawa, Canada",NEGATIVE,0.974769175052642,3 stars,0.32365807890892
0,Sat Dec 03 07:11:02 +0000 2022,1,1.6e+18,ca,,"<a href=""http://sushiboy.org"" rel=""nofollow"">We Are The Dead</a>","Pte. Robert Edward Atkinson (Canadian Infantry - Alberta Regiment). Nov. 6, 1917. Age: 37",406345425.0,We Are The Dead,WeAreTheDead,Ottawa Canada,NEGATIVE,0.8237647414207451,1 star,0.40756410360336304
0,Sat Dec 03 07:11:00 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",For Our Kids parents will be rallying on December 7th in #Ottawa  with @EcologyOttawa @ACORNOttawa @CAFES_Ottawa… https://t.co/03c952jrFJ,1.24e+18,ForOurKids_Ottawa,ForourkidsO,Ottawa,NEGATIVE,0.524885475635528,5 stars,0.41371574997901905
0,Sat Dec 03 07:10:46 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I wish I could put a huge pimple patch on my entire face, it would cure me.",16381054.0,silly little fun guy,SocialHalitosis,Ottawa,NEGATIVE,0.998847961425781,3 stars,0.479655474424362
0,Sat Dec 03 07:10:07 +0000 2022,0,1.6e+18,fr,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Non alors non. Eto'o c'est Eto'o, Aboubacar c'est Aboubacar https://t.co/rPFWzn8aQZ",1.34e+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada",NEGATIVE,0.996933698654174,1 star,0.7987899780273431
0,Sat Dec 03 07:10:04 +0000 2022,1,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@antimarxist1984 @InkHallows @ask_aubry A few decades ago, you and your buddies would have been claiming that lesbi… https://t.co/i1HBTA2MgL",8.89e+17,The Bookwench is on Mastodon and Hive,shifter_cat,"Ottawa, Ontario",NEGATIVE,0.995399296283721,1 star,0.351156026124954
0,Sat Dec 03 07:10:03 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@galuade_ i could  maybe tolerate it if it scrolled to the next video on your timeline even, but of course it doesnt do that",1.16e+18,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa,NEGATIVE,0.996622443199157,3 stars,0.35000374913215604
0,Sat Dec 03 07:09:54 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CalgaryCam @JanetBrown980 @nspector4 @mikefarnworthbc @GlobalBC @CKNW @jillreports @BenTDooley @JasJohalBC… https://t.co/OyPU39DtFC,1112901727.0,Pfizer Jab 💉Survivor,fireslayer96,"Ottawa, Ontario",NEGATIVE,0.9792577624320981,5 stars,0.24631251394748602
0,Sat Dec 03 07:09:53 +0000 2022,3,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@SpicyJolokia @Havoc_Six @osint_69 @mexic0la_ I did the same thing at the same time with a 2008 G37 coupe. Just Pittsburgh to Kingston Ont.,420146641.0,sigopig 🇨🇦🇺🇦,sigopig,"Ottawa, Canada",NEGATIVE,0.9752620458602901,1 star,0.26645094156265203
0,Sat Dec 03 07:09:39 +0000 2022,0,1.6e+18,fa,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@malekshariati خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحا… https://t.co/KpioxR8Bx9,60066363.0,HAMID RIAHI,HamidRiahi,Ottawa Ontario,NEGATIVE,0.893315136432647,1 star,0.403540611267089
0,Sat Dec 03 07:09:35 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",You make my life so fun-fetti @britneyspears https://t.co/pciKr4SBHU,1.53e+18,Austin Moon 🎤🎸🥁🥞🏀😎✌🏻,Austyloveally,"Ottawa, Ontario",POSITIVE,0.9714885950088501,5 stars,0.6110429167747491
0,Sat Dec 03 07:09:31 +0000 2022,1,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@CobroTheSnek Now I ain't usually in the business of joining cartels but if she's leading then yes ma'am,1.17e+18,Corwyn 🏳️‍🌈,NywrocB,"Ottawa, Ontario",POSITIVE,0.994803011417388,3 stars,0.22798460721969602
0,Sat Dec 03 07:09:27 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jamesclose706 Wow!! Well played bro. You’re the shit. When are we jamming? lol,588828543.0,Dom Macdonald,Dotmac9,"Ottawa, Ontario",POSITIVE,0.9958999752998351,5 stars,0.527831077575683
0,Sat Dec 03 07:09:12 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MouhaFadel_ Oh Nono mais tranquil façon,7.81e+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario",NEGATIVE,0.8850846290588371,4 stars,0.324165374040603
0,Sat Dec 03 07:09:00 +0000 2022,0,1.6e+18,nl,False,"<a href=""https://planefence.com/planefence"" rel=""nofollow"">ADSB Docker Planefence</a>","ICAO: 4951EE
Flt: TAP9501
First seen: 2022/12/03 02:07:01
Min Alt: 39601 ft AGL
Min Dist: 3.5 km

#yow #madfolk… https://t.co/oZiCfnH8M9",7.55e+17,Ciel d'Aylmer,Ciel_Aylmer_QC,"Gatineau, Québec",NEGATIVE,0.991659224033355,1 star,0.46042570471763605
0,Sat Dec 03 07:08:39 +0000 2022,0,1.6e+18,en,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","It's easy trust me, I've been doing it for more than 40 years!",530841803.0,Lord BucketShoes (parody (of self)),BucketShoes,"Ottawa, ON",POSITIVE,0.9987488985061641,5 stars,0.7328166365623471
0,Sat Dec 03 07:08:37 +0000 2022,0,1.6e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://t.co/N5e6NWEikE,54426656.0,Stephen Stewart,stewartetcie,"Ottawa, Canada",NEGATIVE,0.993934690952301,1 star,0.25465995073318404
0,Sat Dec 03 07:08:29 +0000 2022,0,1.6e+18,und,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@CityNewsVAN 🙄,1112901727.0,Pfizer Jab 💉Survivor,fireslayer96,"Ottawa, Ontario",POSITIVE,0.5098693370819091,5 stars,0.353644549846649
0,Sat Dec 03 07:08:28 +0000 2022,0,1.6e+18,fa,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@malekshariati خدا لعنتتان کرد و امیدواریم که نابودتان کنه ای داعشیهای ضد ایرانی و ضد بشر! توجیه گران استبداد و ضحا… https://t.co/7LWIhMy73q,60066363.0,HAMID RIAHI,HamidRiahi,Ottawa Ontario,NEGATIVE,0.903688311576843,1 star,0.42183637619018505
0,Sat Dec 03 07:08:03 +0000 2022,0,1.6e+18,und,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@DrGarethMorgan @rkh_md https://t.co/hYY9JBfYvI.,1.49e+18,Amy Nakajima,SocialObGyne,"Ottawa, Ontario, Canada",NEGATIVE,0.9960048794746391,1 star,0.29144868254661505
0,Sat Dec 03 07:08:03 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",T.I. - Big Things Poppin' (Do It) [Official Video] https://t.co/wALoI8YlTY via @YouTube,1.1499999999999999e+18,KingLou,KingLou17490857,OTTAWA ONTARIO CANADA,NEGATIVE,0.9922276139259331,5 stars,0.319168925285339
0,Sat Dec 03 07:07:43 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Super_Sensd @aimis30 People were singing this at the Arizona game I went to. 100% what we should use,9.61e+17,Renarostar,Renarostar,"Ottawa, Ontario",NEGATIVE,0.6537784934043881,5 stars,0.870596289634704
0,Sat Dec 03 07:07:37 +0000 2022,1,1.6e+18,fr,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@EsBiSensei Vraiment c'est pas possible. C'est à cause de lui qu'on n'a eu la défense Wooh-Ebosse,1.34e+18,"Menzefo Dahlia 🇨🇲🇨🇦/ QRC, AfrRoyFam ⭐⭐⭐⭐⭐🥉",DahliaZef,"Gatineau, Quebec, Canada",NEGATIVE,0.980859398841857,1 star,0.578521072864532
0,Sat Dec 03 07:07:32 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Time to par-tea! @britneyspears https://t.co/IaLCsJUIGU,1.53e+18,mason 👦🏻,masonlovesbts_,"Ottawa, Ontario",NEGATIVE,0.9952893257141111,5 stars,0.36112165451049805
0,Sat Dec 03 07:07:09 +0000 2022,0,1.6e+18,fr,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@MouhaFadel_ Bah toronto C’est au Canada dans la province de l’Ontario 
Qu’est ce qu’il va faire à montreal en sah",7.81e+17,🇸🇳HAROUNA🇦🇷🍁🐐,harouna_jan,"Ottawa, Ontario",NEGATIVE,0.9752069115638731,5 stars,0.31522876024246205
0,Sat Dec 03 07:07:08 +0000 2022,0,1.6e+18,und,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@YolandeMakolo https://t.co/mTmtdWPwoo,1.1100000000000001e+18,FOFO70,NkoyFofo,"Gatineau, Québec",NEGATIVE,0.9878969192504881,5 stars,0.261547774076461
0,Sat Dec 03 07:07:01 +0000 2022,0,1.6e+18,en,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@maddyeisenberg 93,586.

Me? Alone with my thoughts? No thank you. https://t.co/3yUedIElXU",21720684.0,Gwen 🚴🏼‍♀️ 🧶,gkdavie,"Ottawa, ON",NEGATIVE,0.9982340335845941,1 star,0.483223259449005
0,Sat Dec 03 07:06:57 +0000 2022,0,1.6e+18,en,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@MasonTron9000 elon took away my little text so i cant even tell which ones are mason and which ones are masontron… https://t.co/h7VMUscbKU,1.16e+18,͏𝅺͏ ͏𝅺͏,nightcorebanksy,ottawa,NEGATIVE,0.996975302696228,5 stars,0.272864639759063
0,Sat Dec 03 07:06:53 +0000 2022,0,1.6e+18,en,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ItzSinzCity Yessir,8.85e+17,Daniel Renn🇺🇸,Danielrenn7,"Ottawa, Ontario",POSITIVE,0.959346711635589,5 stars,0.34806704521179205
